@relation test_predicted

@attribute 'prediction margin' numeric
@attribute 'predicted answer' {0,1}
@attribute answer {0,1}
@attribute 0.0 numeric
@attribute 0.1 numeric
@attribute 0.2 numeric
@attribute 0.3 numeric
@attribute 0.4 numeric
@attribute 0.5 numeric
@attribute 0.6 numeric
@attribute 0.7 numeric
@attribute 0.8 numeric
@attribute e0.0 numeric
@attribute e0.1 numeric
@attribute e0.2 numeric
@attribute e0.3 numeric
@attribute e0.4 numeric
@attribute e0.5 numeric
@attribute e0.6 numeric
@attribute e0.7 numeric
@attribute e0.8 numeric
@attribute e0.9 numeric
@attribute 1.0 numeric
@attribute 1.1 numeric
@attribute 1.2 numeric
@attribute 1.3 numeric
@attribute 1.4 numeric
@attribute 1.5 numeric
@attribute 1.6 numeric
@attribute 1.7 numeric
@attribute 1.8 numeric
@attribute e1.0 numeric
@attribute e1.1 numeric
@attribute e1.2 numeric
@attribute e1.3 numeric
@attribute e1.4 numeric
@attribute e1.5 numeric
@attribute e1.6 numeric
@attribute e1.7 numeric
@attribute e1.8 numeric
@attribute e1.9 numeric
@attribute 2.0 numeric
@attribute 2.1 numeric
@attribute 2.2 numeric
@attribute 2.3 numeric
@attribute 2.4 numeric
@attribute 2.5 numeric
@attribute 2.6 numeric
@attribute 2.7 numeric
@attribute 2.8 numeric
@attribute e2.0 numeric
@attribute e2.1 numeric
@attribute e2.2 numeric
@attribute e2.3 numeric
@attribute e2.4 numeric
@attribute e2.5 numeric
@attribute e2.6 numeric
@attribute e2.7 numeric
@attribute e2.8 numeric
@attribute e2.9 numeric
@attribute 3.0 numeric
@attribute 3.1 numeric
@attribute 3.2 numeric
@attribute 3.3 numeric
@attribute 3.4 numeric
@attribute 3.5 numeric
@attribute 3.6 numeric
@attribute 3.7 numeric
@attribute 3.8 numeric
@attribute e3.0 numeric
@attribute e3.1 numeric
@attribute e3.2 numeric
@attribute e3.3 numeric
@attribute e3.4 numeric
@attribute e3.5 numeric
@attribute e3.6 numeric
@attribute e3.7 numeric
@attribute e3.8 numeric
@attribute e3.9 numeric
@attribute 4.0 numeric
@attribute 4.1 numeric
@attribute 4.2 numeric
@attribute 4.3 numeric
@attribute 4.4 numeric
@attribute 4.5 numeric
@attribute 4.6 numeric
@attribute 4.7 numeric
@attribute 4.8 numeric
@attribute 5.0 numeric
@attribute 5.1 numeric
@attribute 5.2 numeric
@attribute 5.3 numeric
@attribute 5.4 numeric
@attribute 5.5 numeric
@attribute 5.6 numeric
@attribute 5.7 numeric
@attribute 5.8 numeric
@attribute 6.0 numeric
@attribute 6.1 numeric
@attribute 6.2 numeric
@attribute 6.3 numeric
@attribute 6.4 numeric
@attribute 6.5 numeric
@attribute 6.6 numeric
@attribute 6.7 numeric
@attribute 6.8 numeric
@attribute 7.0 numeric
@attribute 7.1 numeric
@attribute 7.2 numeric
@attribute 7.3 numeric
@attribute 7.4 numeric
@attribute 7.5 numeric
@attribute 7.6 numeric
@attribute 7.7 numeric
@attribute 7.8 numeric
@attribute 8.0 numeric
@attribute 8.1 numeric
@attribute 8.2 numeric
@attribute 8.3 numeric
@attribute 8.4 numeric
@attribute 8.5 numeric
@attribute 8.6 numeric
@attribute 8.7 numeric
@attribute 8.8 numeric
@attribute 9.0 numeric
@attribute 9.1 numeric
@attribute 9.2 numeric
@attribute 9.3 numeric
@attribute 9.4 numeric
@attribute 9.5 numeric
@attribute 9.6 numeric
@attribute 9.7 numeric
@attribute 9.8 numeric

@data
1,1,1,11,1.333004,7,3,0.830455,21,20,0.869565,0.769231,17,0.582752,14,4,0.619751,22,13,0.666667,0.5,9.046146,11,1.262727,7,3,0.842424,21,19,0.863636,0.76,17,0.569792,14,4,0.636364,22,13,0.684211,0.52,9.051296,11,0.78784,7,3.605551,0.973995,17,7,0.933333,0.875,13,0.522222,8,3.162278,0.939304,20,6,0.857143,0.75,6.653868,11,1.065148,7,3,0.879304,19,18,0.878049,0.782609,17,0.65,14,4,0.704187,20,12,0.685714,0.521739,8.695205,4,0.895826,2,1.414214,0.881917,6,7,0.875,0.777778,4,0.895826,2,1.414214,0.881917,6,7,0.875,0.777778,4,0.779894,2,1.414214,0.881917,6,7,0.875,0.777778,4,0.895826,2,1.414214,0.881917,6,7,0.875,0.777778,0,1,0,0,1,0,2,1,1,4,0.779894,2,1.414214,0.881917,6,7,0.875,0.777778
1,1,1,15,0.674432,12,3.464102,0.67082,28,12,0.666667,0.5,15,0.543631,16,4,0.5,24,8,0.5,0.333333,13.775393,14,0.669204,10,3.162278,0.753778,26,12,0.705882,0.545455,15,0.555277,14,3.741657,0.589256,22,9,0.580645,0.409091,13.175185,11,0.679643,6,2.828427,0.915886,20,9,0.947368,0.9,14,0.4375,10,3.741657,0.800327,18,8,0.888889,0.8,11.333675,14,0.800363,10,3.162278,0.789352,26,11,0.709677,0.55,15,0.675947,12,3.464102,0.67082,22,10,0.666667,0.5,12.995507,2,0.446937,4,2,0.333333,2,1,0.333333,0.2,2,0.446937,4,2,0.333333,2,1,0.333333,0.2,2,0.388889,4,2,0.333333,2,1,0.333333,0.2,2,0.446937,4,2,0.333333,2,1,0.333333,0.2,1,0.25,2,1.414214,0.707107,2,2,0.666667,0.5,2,0.388889,4,2,0.333333,2,1,0.333333,0.2
1,1,1,7,1.240509,8,2.828427,0.819028,20,15,0.789474,0.652174,9,1.245883,10,3.162278,0.761905,22,13,0.722222,0.565217,20.152502,7,1.212821,8,2.828427,0.819028,20,15,0.789474,0.652174,9,1.217254,10,3.162278,0.761905,22,13,0.722222,0.565217,20.142959,6,0.92846,4,2,0.974996,14,7,0.933333,0.875,6,0.717763,6,2.828427,0.94705,16,7,0.933333,0.875,13.767191,7,1.048218,8,2.828427,0.829228,20,15,0.810811,0.681818,9,1.045764,8,2.828427,0.809524,22,14,0.777778,0.636364,19.699286,3,1.033081,6,2.44949,0.571429,10,4,0.571429,0.4,3,1.033081,6,2.44949,0.571429,10,4,0.571429,0.4,3,0.941126,6,2.44949,0.571429,10,4,0.571429,0.4,3,1.033081,6,2.44949,0.571429,10,4,0.571429,0.4,1,0.961905,1,1,0.816497,1,2,0.8,0.666667,3,0.941126,6,2.44949,0.571429,10,4,0.571429,0.4
1,1,1,17,1.468248,24,4.898979,0.657143,44,18,0.62069,0.45,17,1.468248,24,4.898979,0.657143,44,18,0.62069,0.45,111.09506,17,1.319047,24,4.898979,0.666924,44,18,0.631579,0.461538,17,1.319047,24,4.898979,0.666924,44,18,0.631579,0.461538,110.978068,12,0.832719,6,2.828427,0.981583,30,10,0.952381,0.909091,12,0.832719,6,2.828427,0.981583,30,10,0.952381,0.909091,64.504201,16,1.175687,20,4.690416,0.768747,42,17,0.666667,0.5,16,1.175687,20,4.690416,0.768747,42,17,0.666667,0.5,102.801516,9,1.245907,12,3.464102,0.456435,16,5,0.454545,0.294118,9,1.245907,12,3.464102,0.456435,16,5,0.454545,0.294118,9,1.072904,12,3.741657,0.422577,16,5,0.47619,0.3125,9,1.245907,12,3.464102,0.456435,16,5,0.454545,0.294118,3,0.759804,5,2.236068,0.288675,3,1,0.285714,0.166667,9,1.072904,12,3.741657,0.422577,16,5,0.47619,0.3125
1,1,1,18,0.560873,16,4,0.748455,36,17,0.693878,0.53125,18,0.564143,20,4.472136,0.565752,32,12,0.55814,0.387097,9.838585,18,0.570982,16,4,0.761606,36,17,0.708333,0.548387,18,0.579043,18,4.242641,0.609272,32,13,0.604651,0.433333,9.718771,16,0.591919,12,4.472136,0.91644,30,7,0.736842,0.583333,15,0.471861,16,6.480741,0.792919,32,7,0.736842,0.583333,8.785077,17,0.605892,16,4.242641,0.833198,34,15,0.714286,0.555556,17,0.62609,18,4.242641,0.727607,32,11,0.594595,0.423077,9.401557,5,0.593691,5,2.236068,0.707107,9,6,0.705882,0.545455,5,0.593691,5,2.236068,0.707107,9,6,0.705882,0.545455,5,0.583494,5,2.236068,0.707107,9,6,0.705882,0.545455,5,0.593691,5,2.236068,0.707107,9,6,0.705882,0.545455,4,0.774545,5,2.236068,0.316228,3,1,0.285714,0.166667,5,0.583494,5,2.236068,0.707107,9,6,0.705882,0.545455
1,1,1,12,1.233016,15,4.123106,0.767366,31,18,0.8,0.666667,15,0.585399,16,4,0.745434,26,15,0.731707,0.576923,13.106577,11,1.227939,13,3.872983,0.807427,29,18,0.837209,0.72,15,0.570529,16,4,0.751469,26,15,0.75,0.6,13.112,9,0.860153,5,2.236068,0.98282,19,10,1,1,11,0.555556,8,3.162278,0.949711,20,9,0.947368,0.9,9.085819,11,1.055445,13,4.358899,0.83224,29,16,0.864865,0.761905,15,0.65873,16,4.472136,0.753778,26,14,0.8,0.666667,13.058552,5,1.035289,6,2.44949,0.7,10,5,0.714286,0.555556,5,1.035289,6,2.44949,0.7,10,5,0.714286,0.555556,5,0.933974,6,2.44949,0.7,10,5,0.714286,0.555556,5,1.035289,6,2.44949,0.7,10,5,0.714286,0.555556,1,1.056212,1,1,0.944911,3,4,1,1,5,0.933974,6,2.44949,0.7,10,5,0.714286,0.555556
-1,0,1,13,0.562804,26,5.09902,0.350438,32,4,0.235294,0.133333,14,0.527072,26,5.09902,0.315789,30,3,0.1875,0.103448,26.410943,9,1.142019,16,4,0.600751,28,9,0.529412,0.36,10,0.631752,18,4.242641,0.526316,26,7,0.4375,0.28,22.372736,5,0.878638,6,3.741657,0.931852,14,7,0.875,0.777778,7,0.844646,8,4,0.900475,12,6,0.8,0.666667,13.403929,5,1.155573,8,3.162278,0.947503,16,9,0.782609,0.642857,7,0.738235,8,3.162278,0.938971,18,8,0.727273,0.571429,15.712729,3,1.14236,3,1.732051,0.790569,7,5,0.769231,0.625,3,1.14236,3,1.732051,0.790569,7,5,0.769231,0.625,3,1.048333,3,2.236068,0.707107,7,5,0.833333,0.714286,3,1.14236,3,1.732051,0.790569,7,5,0.769231,0.625,0,0,2,1.414214,0,0,0,0,0,3,1.048333,3,2.236068,0.707107,7,5,0.833333,0.714286
-1,0,1,11,1.329179,13,3.872983,0.7711,25,17,0.755556,0.607143,18,0.546046,18,4.242641,0.590909,28,10,0.526316,0.357143,8.026305,11,1.288949,13,3.872983,0.807501,25,16,0.744186,0.592593,18,0.609671,18,4.242641,0.627182,28,10,0.540541,0.37037,8.03904,9,1.041379,9,3.316625,0.972391,15,9,0.9,0.818182,13,0.522222,10,3.464102,0.91084,22,8,0.842105,0.727273,5.946654,9,1.763362,9,3.316625,0.927991,11,16,0.842105,0.727273,18,0.759261,14,3.741657,0.788241,20,10,0.625,0.454545,6.83687,1,1.136585,1,1,0.92582,1,6,0.923077,0.857143,1,1.134167,1,1,0.92582,1,6,0.923077,0.857143,1,1.066667,1,1,0.92582,1,6,0.923077,0.857143,1,1.136585,1,1,0.92582,1,6,0.923077,0.857143,1,1.047619,1,1,0.866025,1,3,0.857143,0.75,1,1.066667,1,1,0.92582,1,6,0.923077,0.857143
1,1,1,12,0.566379,8,2.828427,0.75,20,12,0.75,0.6,12,0.566379,8,2.828427,0.75,20,12,0.75,0.6,57.494806,11,0.569606,6,2.44949,0.8125,18,13,0.8125,0.684211,11,0.569606,6,2.44949,0.8125,18,13,0.8125,0.684211,53.328306,11,0.607143,4,2,0.958373,18,8,0.888889,0.8,11,0.607143,4,2,0.958373,18,8,0.888889,0.8,46.254404,10,0.720238,6,2.44949,0.886405,14,11,0.814815,0.6875,10,0.720238,6,2.44949,0.886405,14,11,0.814815,0.6875,46.558448,4,0.379174,3,1.732051,0.67082,5,3,0.666667,0.5,4,0.39445,3,1.732051,0.67082,5,3,0.666667,0.5,4,0.442803,3,1.732051,0.67082,5,3,0.666667,0.5,4,0.379174,3,1.732051,0.67082,5,3,0.666667,0.5,2,0.568182,0,0,1,2,3,1,1,4,0.442803,3,1.732051,0.67082,5,3,0.666667,0.5
-1,0,1,19,0.584685,21,4.795832,0.533396,29,9,0.486486,0.321429,16,0.528852,22,4.898979,0.429058,30,7,0.424242,0.269231,13.591727,19,0.576168,19,4.582576,0.574427,27,10,0.540541,0.37037,16,0.505319,22,4.898979,0.429058,30,7,0.424242,0.269231,13.587805,14,0.557396,11,3.872983,0.906105,25,6,0.631579,0.461538,13,0.468013,10,3.464102,0.898214,28,6,0.666667,0.5,10.499499,19,0.569847,17,5.196152,0.685994,27,10,0.645161,0.47619,16,0.600168,20,5.09902,0.578352,30,7,0.5,0.333333,13.351812,5,0.873091,3,1.732051,0.824958,5,4,0.727273,0.571429,5,0.873535,3,1.732051,0.824958,5,4,0.727273,0.571429,5,0.782143,3,1.732051,0.824958,5,4,0.727273,0.571429,5,0.873091,3,1.732051,0.824958,5,4,0.727273,0.571429,2,0.650794,2,1.414214,0.666667,2,2,0.666667,0.5,5,0.782143,3,1.732051,0.824958,5,4,0.727273,0.571429
1,1,1,18,0.600044,28,5.291503,0.394676,38,7,0.35,0.212121,19,0.576118,28,5.291503,0.365148,36,6,0.315789,0.1875,31.91202,14,1.167616,14,3.741657,0.701646,26,14,0.7,0.538462,16,0.604978,16,4,0.63901,26,12,0.631579,0.461538,25.445702,9,0.743864,10,4.690416,0.867533,26,6,0.857143,0.75,10,0.588889,10,4.898979,0.843683,26,6,0.857143,0.75,19.979565,14,1.088809,14,3.741657,0.826153,26,11,0.647059,0.478261,15,0.683333,16,4,0.79104,26,9,0.5625,0.391304,24.142726,4,0.78374,3,1.732051,0.771517,9,5,0.769231,0.625,4,0.78374,3,1.732051,0.771517,9,5,0.769231,0.625,4,0.820238,3,1.732051,0.771517,9,5,0.769231,0.625,4,0.78374,3,1.732051,0.771517,9,5,0.769231,0.625,2,0.866218,2,1.414214,0.666667,2,2,0.666667,0.5,4,0.820238,3,1.732051,0.771517,9,5,0.769231,0.625
-1,0,1,15,0.520969,14,4,0.64715,24,11,0.628571,0.458333,15,0.449647,16,4.242641,0.527046,22,7,0.482759,0.318182,9.431468,15,0.53356,14,4,0.668153,24,11,0.647059,0.478261,15,0.470926,16,4.242641,0.552771,22,7,0.5,0.333333,9.44281,11,0.650884,8,3.464102,0.962435,20,7,0.875,0.777778,13,0.555556,8,3.464102,0.878054,16,6,0.8,0.666667,7.052054,15,0.670668,12,3.464102,0.838144,24,10,0.689655,0.526316,14,0.655433,14,4.472136,0.675136,22,8,0.64,0.470588,9.273328,5,0.504971,6,2.44949,0.57735,8,4,0.571429,0.4,5,0.504971,6,2.44949,0.57735,8,4,0.571429,0.4,5,0.542163,6,2.44949,0.57735,8,4,0.571429,0.4,5,0.504971,6,2.44949,0.57735,8,4,0.571429,0.4,0,1,0,0,1,0,2,1,1,5,0.542163,6,2.44949,0.57735,8,4,0.571429,0.4
1,1,1,15,0.570205,9,3.316625,0.893188,15,17,0.85,0.73913,18,0.550394,16,4.242641,0.752618,18,13,0.722222,0.565217,8.979136,15,0.607525,7,2.645751,0.939618,13,17,0.894737,0.809524,18,0.596943,14,3.741657,0.821594,18,13,0.764706,0.619048,8.692993,14,0.704831,7,3,0.992854,11,7,0.933333,0.875,11,0.67971,6,2.44949,0.970049,14,6,0.857143,0.75,5.338299,15,0.661272,7,2.645751,0.959645,11,14,0.875,0.777778,17,0.671377,12,3.464102,0.873131,18,12,0.8,0.666667,8.18441,4,0.585096,2,1.414214,0.919866,4,5,0.833333,0.714286,4,0.585096,2,1.414214,0.919866,4,5,0.833333,0.714286,4,0.583774,2,1.414214,0.919866,4,5,0.833333,0.714286,4,0.585096,2,1.414214,0.919866,4,5,0.833333,0.714286,3,0.549014,1,1,0.894427,3,4,0.888889,0.8,4,0.583774,2,1.414214,0.919866,4,5,0.833333,0.714286
1,1,1,7,1.500684,9,3,0.897201,21,22,0.88,0.785714,12,0.612253,14,4,0.791946,26,17,0.755556,0.607143,12.627816,7,1.316394,9,3,0.897201,21,22,0.88,0.785714,12,0.625331,14,4,0.791946,26,17,0.755556,0.607143,12.629996,6,0.949133,7,3,0.981734,17,12,1,1,8,0.596887,8,3.464102,0.941647,22,12,1,1,9.500439,7,1.375908,9,3,0.93581,21,19,0.863636,0.76,12,0.737284,12,3.741657,0.87052,26,15,0.75,0.6,11.94991,2,1,2,1.414214,0.866025,8,6,0.857143,0.75,2,1,2,1.414214,0.866025,8,6,0.857143,0.75,2,0.947222,2,1.414214,0.866025,8,6,0.857143,0.75,2,1,2,1.414214,0.866025,8,6,0.857143,0.75,1,0.672727,1,1,0.816497,1,2,0.8,0.666667,2,0.947222,2,1.414214,0.866025,8,6,0.857143,0.75
1,1,1,12,0.617595,13,3.872983,0.762001,25,21,0.807692,0.677419,14,0.592196,14,4.472136,0.668153,24,19,0.77551,0.633333,19.535332,12,0.649633,11,3.605551,0.800853,23,22,0.862745,0.758621,14,0.59102,14,4.472136,0.680614,24,19,0.791667,0.655172,19.547652,11,0.689674,9,4.123106,0.975554,19,9,1,1,14,0.670163,8,3.741657,0.961678,20,8,0.941176,0.888889,14.300891,12,0.776889,11,3.605551,0.854242,23,20,0.851064,0.740741,14,0.696886,14,4.472136,0.764217,24,18,0.8,0.666667,19.349977,5,0.580964,5,2.236068,0.789352,11,9,0.782609,0.642857,5,0.567951,5,2.236068,0.789352,11,9,0.782609,0.642857,5,0.686111,5,2.236068,0.789352,11,9,0.782609,0.642857,5,0.580964,5,2.236068,0.789352,11,9,0.782609,0.642857,1,0.914286,1,1,0.707107,0,1,0.666667,0.5,5,0.686111,5,2.236068,0.789352,11,9,0.782609,0.642857
-1,0,1,15,0.491414,20,4.690416,0.578638,38,11,0.55,0.37931,15,0.491414,20,4.690416,0.578638,38,11,0.55,0.37931,90.689777,15,0.508473,20,4.898979,0.555937,38,11,0.564103,0.392857,15,0.508473,20,4.898979,0.555937,38,11,0.564103,0.392857,90.920349,11,0.693603,6,3.162278,0.9337,24,10,0.952381,0.909091,11,0.693603,6,3.162278,0.9337,24,10,0.952381,0.909091,57.651052,11,0.750404,14,4.242641,0.885422,26,9,0.642857,0.473684,11,0.750404,14,4.242641,0.885422,26,9,0.642857,0.473684,66.995008,4,0.468212,8,3.162278,0.288675,8,2,0.363636,0.222222,4,0.468212,8,3.162278,0.288675,8,2,0.363636,0.222222,3,0.569444,6,2.44949,0.57735,8,3,0.545455,0.375,4,0.468212,8,3.162278,0.288675,8,2,0.363636,0.222222,1,0.85,2,1.414214,0.5,0,1,0.5,0.333333,3,0.569444,6,2.44949,0.57735,8,3,0.545455,0.375
1,1,1,5,1.266558,8,2.828427,0.854199,14,18,0.857143,0.75,5,1.266558,8,2.828427,0.854199,14,18,0.857143,0.75,51.556327,5,1.202047,8,2.828427,0.854199,14,18,0.857143,0.75,5,1.202047,8,2.828427,0.854199,14,18,0.857143,0.75,51.491816,3,0.90697,4,2.44949,0.968823,10,8,1,1,3,0.90697,4,2.44949,0.968823,10,8,1,1,31.325283,5,1.258542,8,2.828427,0.872786,14,17,0.85,0.73913,5,1.258542,8,2.828427,0.872786,14,17,0.85,0.73913,50.548886,1,0.903947,1,1,0.92582,3,6,0.923077,0.857143,1,0.903947,1,1,0.92582,3,6,0.923077,0.857143,1,0.846429,1,1,0.92582,3,6,0.923077,0.857143,1,0.903947,1,1,0.92582,3,6,0.923077,0.857143,0,1,0,0,1,0,4,1,1,1,0.846429,1,1,0.92582,3,6,0.923077,0.857143
1,1,1,10,0.706711,13,3.605551,0.608581,23,9,0.6,0.428571,11,0.69979,14,3.741657,0.563602,22,8,0.551724,0.380952,30.468863,10,0.710867,13,3.605551,0.628828,23,9,0.62069,0.45,11,0.702942,14,3.741657,0.588235,22,8,0.571429,0.4,30.502132,7,0.835556,7,3,0.940959,23,5,0.769231,0.625,7,0.761616,8,3.741657,0.904644,22,4,0.666667,0.5,23.787292,10,0.805064,13,3.605551,0.666886,23,9,0.666667,0.5,11,0.778333,14,4,0.578947,22,8,0.615385,0.444444,30.708555,3,0.566747,5,2.236068,0.668153,5,5,0.666667,0.5,3,0.566747,5,2.236068,0.668153,5,5,0.666667,0.5,3,0.611369,5,2.236068,0.717137,5,5,0.714286,0.555556,3,0.566747,5,2.236068,0.668153,5,5,0.666667,0.5,0,0.67619,2,1.414214,0,0,0,0,0,3,0.611369,5,2.236068,0.717137,5,5,0.714286,0.555556
1,1,1,15,0.619433,20,4.472136,0.69697,40,16,0.653061,0.484848,19,0.605789,24,5.09902,0.569521,40,13,0.565217,0.393939,20.646697,15,0.611011,20,4.690416,0.703732,40,16,0.680851,0.516129,19,0.571433,24,5.477226,0.564966,40,13,0.590909,0.419355,20.724778,12,0.63249,12,4,0.956816,40,8,0.761905,0.615385,15,0.61193,12,3.741657,0.942485,42,7,0.7,0.538462,16.506907,15,0.680883,20,4.898979,0.714488,40,15,0.681818,0.517241,19,0.698202,24,5.830952,0.557478,40,13,0.619048,0.448276,20.830791,5,0.622891,6,2.44949,0.67082,12,6,0.666667,0.5,5,0.619976,6,2.44949,0.67082,12,6,0.666667,0.5,5,0.572619,6,2.44949,0.67082,12,6,0.666667,0.5,5,0.622891,6,2.44949,0.67082,12,6,0.666667,0.5,3,0.501616,6,2.44949,0.408248,6,2,0.4,0.25,5,0.572619,6,2.44949,0.67082,12,6,0.666667,0.5
1,1,1,10,1.268564,3,1.732051,0.963036,27,20,0.930233,0.869565,11,0.675754,4,2,0.95,28,19,0.904762,0.826087,33.678301,10,1.20622,3,1.732051,0.963036,27,20,0.930233,0.869565,11,0.664189,4,2,0.95,28,19,0.904762,0.826087,33.672519,10,0.952746,3,1.732051,0.980159,27,13,0.962963,0.928571,11,0.79594,4,2,0.973726,28,13,0.962963,0.928571,30.8306,8,1.272382,3,1.732051,0.985527,21,17,0.944444,0.894737,9,0.791101,4,2,0.978532,22,16,0.914286,0.842105,28.263012,1,1.080769,1,1,0.935414,1,4,0.888889,0.8,1,1.080769,1,1,0.935414,1,4,0.888889,0.8,1,1.055556,1,1,0.935414,1,4,0.888889,0.8,1,1.080769,1,1,0.935414,1,4,0.888889,0.8,1,0.95,1,1,0.816497,1,2,0.8,0.666667,1,1.055556,1,1,0.935414,1,4,0.888889,0.8
1,1,1,10,0.61115,17,4.358899,0.599145,31,11,0.578947,0.407407,10,0.573973,16,4.242641,0.59152,28,10,0.571429,0.4,17.594891,9,0.648808,13,3.872983,0.701068,31,13,0.702703,0.541667,9,0.604672,14,4,0.654654,28,11,0.647059,0.478261,17.096161,7,0.793959,9,3.605551,0.923216,19,8,0.8,0.666667,8,0.693684,8,3.162278,0.919866,20,7,0.736842,0.583333,12.274001,9,0.69443,13,4.123106,0.904046,29,9,0.666667,0.5,9,0.69682,12,3.741657,0.890092,26,8,0.64,0.470588,15.359789,3,0.579039,4,2,0.676123,8,4,0.666667,0.5,3,0.579039,4,2,0.676123,8,4,0.666667,0.5,3,0.630576,4,2,0.676123,8,4,0.666667,0.5,3,0.579039,4,2,0.676123,8,4,0.666667,0.5,0,0,2,1.414214,0,0,0,0,0,3,0.630576,4,2,0.676123,8,4,0.666667,0.5
1,1,1,15,0.5622,16,4,0.692308,34,17,0.693878,0.53125,15,0.573623,16,4,0.680545,32,16,0.680851,0.516129,28.483716,15,0.584509,16,4,0.704187,34,17,0.708333,0.548387,15,0.630459,16,4,0.694365,32,16,0.695652,0.533333,28.517937,12,0.750855,8,3.741657,0.9786,28,8,0.888889,0.8,11,0.650585,8,3.741657,0.974601,26,7,0.823529,0.7,19.630124,15,0.638401,14,3.741657,0.788241,34,15,0.697674,0.535714,15,0.779568,14,4,0.745434,32,15,0.714286,0.555556,27.598281,7,0.618264,7,2.645751,0.701646,17,8,0.695652,0.533333,7,0.595667,7,2.645751,0.701646,17,8,0.695652,0.533333,7,0.612888,7,2.645751,0.701646,17,8,0.695652,0.533333,7,0.618264,7,2.645751,0.701646,17,8,0.695652,0.533333,1,0.440954,3,1.732051,0.408248,1,1,0.4,0.25,7,0.612888,7,2.645751,0.701646,17,8,0.695652,0.533333
1,1,1,9,0.842229,10,3.162278,0.8,28,17,0.829268,0.708333,11,0.841714,12,3.464102,0.750652,28,15,0.769231,0.625,24.150233,9,0.853906,10,3.162278,0.8,28,17,0.829268,0.708333,11,0.84527,12,3.464102,0.750652,28,15,0.769231,0.625,24.151418,8,0.799275,8,3.162278,0.937826,24,9,0.857143,0.75,10,0.757639,10,3.741657,0.912714,24,8,0.8,0.666667,19.626226,9,0.93851,10,3.464102,0.85775,28,14,0.823529,0.7,11,0.94127,10,3.464102,0.833655,28,13,0.787879,0.65,22.892302,1,0.922281,1,1,0.912871,3,5,0.909091,0.833333,1,0.922281,1,1,0.912871,3,5,0.909091,0.833333,1,0.846667,1,1,0.912871,3,5,0.909091,0.833333,1,0.922281,1,1,0.912871,3,5,0.909091,0.833333,1,0.729253,3,1.732051,0.848528,3,4,0.888889,0.8,1,0.846667,1,1,0.912871,3,5,0.909091,0.833333
-1,0,1,16,0.509073,23,4.795832,0.494913,35,9,0.461538,0.3,16,0.494193,22,4.690416,0.478365,32,8,0.444444,0.285714,21.098283,16,0.50626,21,4.795832,0.520266,33,10,0.526316,0.357143,16,0.481211,20,4.472136,0.526201,30,9,0.5,0.333333,20.32822,13,0.57932,11,4.358899,0.830482,27,9,0.9,0.818182,12,0.667476,12,4.898979,0.776297,26,8,0.842105,0.727273,16.478033,15,0.664633,13,3.872983,0.887593,25,8,0.592593,0.421053,12,0.693252,16,4.898979,0.778818,26,8,0.592593,0.421053,17.346174,2,0.52849,2,1.414214,0.75,4,3,0.75,0.6,2,0.52849,2,1.414214,0.75,4,3,0.75,0.6,2,0.777778,2,1.414214,0.75,4,3,0.75,0.6,2,0.52849,2,1.414214,0.75,4,3,0.75,0.6,1,0.566417,3,1.732051,0.408248,1,1,0.4,0.25,2,0.777778,2,1.414214,0.75,4,3,0.75,0.6
1,1,1,18,0.556786,19,4.582576,0.602414,33,12,0.6,0.428571,16,0.523043,22,4.898979,0.507093,32,9,0.486486,0.321429,21.434257,17,0.561785,17,4.358899,0.642575,33,13,0.65,0.481481,15,0.522567,20,4.690416,0.54935,32,10,0.540541,0.37037,20.918311,10,0.783349,7,3,0.970744,29,7,0.875,0.777778,9,0.658333,8,3.464102,0.954331,28,7,0.875,0.777778,14.682386,16,0.648521,15,4.123106,0.705156,33,13,0.684211,0.52,14,0.640476,18,4.472136,0.604367,32,11,0.611111,0.44,20.442023,9,0.584308,5,2.236068,0.76277,13,8,0.761905,0.615385,9,0.587829,5,2.236068,0.76277,13,8,0.761905,0.615385,9,0.580125,5,2.236068,0.76277,13,8,0.761905,0.615385,9,0.584308,5,2.236068,0.76277,13,8,0.761905,0.615385,1,0.76892,3,1.732051,0.57735,3,2,0.571429,0.4,9,0.580125,5,2.236068,0.76277,13,8,0.761905,0.615385
1,1,1,16,0.637468,5,2.236068,0.898146,15,22,0.897959,0.814815,16,0.640121,6,2.44949,0.875,14,21,0.875,0.777778,31.308694,16,0.668057,3,1.732051,0.938971,13,23,0.938776,0.884615,17,0.652904,4,2,0.916667,14,22,0.916667,0.846154,31.166196,14,0.778333,1,1,0.997106,7,8,0.941176,0.888889,14,0.754831,2,1.414214,0.994169,8,8,0.941176,0.888889,18.496639,16,0.72723,3,1.732051,0.942809,11,23,0.958333,0.92,17,0.724686,4,2,0.920737,12,22,0.93617,0.88,30.230797,11,0.653984,0,0,1,4,12,1,1,11,0.662971,0,0,1,4,12,1,1,11,0.671717,0,0,1,4,12,1,1,11,0.653984,0,0,1,4,12,1,1,3,0.551376,2,1.414214,0.75,4,3,0.75,0.6,11,0.671717,0,0,1,4,12,1,1
